alpha,phi,h
0.000430,899.879040,90.174810
0.000460,899.843610,90.154840
0.000680,899.855680,90.208770
0.000900,899.774860,90.185250
0.000880,899.763370,90.219560
0.000820,899.717020,90.182260
0.000390,899.851620,90.159370
0.000520,899.795270,90.153400
0.000360,899.767810,90.175840
0.000350,899.837270,90.197700
0.000570,899.753360,90.174690
0.000780,899.772700,90.170720
0.000930,899.893350,90.244700
0.000350,899.752930,90.165990
0.000990,899.825690,90.178090
0.000610,899.865390,90.214700
0.000750,899.755970,90.207830
0.000740,899.861100,90.162600
0.000640,899.727860,90.205870
0.000390,899.719670,90.207360
0.000480,899.886850,90.215270
0.001000,899.873830,90.201340
0.000550,899.864000,90.232930
0.000600,899.786140,90.249400
0.000560,899.834090,90.215590
0.000350,899.729350,90.185360
0.000950,899.881020,90.239990
0.000530,899.846950,90.237290
0.000820,899.738930,90.199050
0.000600,899.778060,90.192070
0.000820,899.898250,90.229020
0.000490,899.826830,90.159020
0.000420,899.819180,90.160380
0.000900,899.841070,90.226810
0.000840,899.840230,90.226650
0.000640,899.808850,90.177870
0.000790,899.752650,90.242880
0.000470,899.876750,90.239560
0.000620,899.897680,90.154270
0.000850,899.802620,90.236090
0.000330,899.731550,90.185710
0.000600,899.752680,90.173170
0.000420,899.772900,90.158700
0.000330,899.783300,90.244670
0.000880,899.761800,90.229610
0.000750,899.764480,90.189200
0.000800,899.751040,90.203590
0.000410,899.894120,90.202490
0.000980,899.874880,90.155920
0.000520,899.848340,90.185130
0.000780,899.817040,90.216060
0.000690,899.867760,90.168380
0.000800,899.828860,90.153720
0.000940,899.823990,90.235470
0.000690,899.734500,90.248250
0.000640,899.762420,90.225240
0.000970,899.759260,90.180080
0.000780,899.853010,90.192790
0.000670,899.783220,90.181980
0.000750,899.707480,90.191110
0.000470,899.775580,90.168760
0.000330,899.775890,90.172400
0.000490,899.709700,90.236820
0.000760,899.725620,90.211860
0.000490,899.852550,90.239940
0.000470,899.705460,90.211360
0.000890,899.866210,90.215700
0.000330,899.839080,90.226110
0.000620,899.840510,90.159040
0.000360,899.822970,90.173540
0.000420,899.726910,90.219100
0.000460,899.729210,90.195020
0.000630,899.809410,90.160920
0.000860,899.757900,90.205390
0.000550,899.729340,90.167750
0.000400,899.747860,90.175980
0.000330,899.718650,90.179690
0.000940,899.883130,90.243040
0.000590,899.702430,90.226950
0.000820,899.796000,90.177300
0.000940,899.825240,90.175230
0.000390,899.878310,90.184000
0.000610,899.729390,90.221960
0.000530,899.883390,90.242550
0.000630,899.799080,90.206750
0.000310,899.824340,90.175930
0.000920,899.817820,90.223330
0.000940,899.844320,90.217800
0.000920,899.756540,90.173140
0.000680,899.886660,90.171160
0.000810,899.853260,90.245080
0.000310,899.731810,90.201600
0.000740,899.744140,90.191440
0.000910,899.724030,90.228130
0.000680,899.799820,90.219310
0.000990,899.844900,90.243430
0.000990,899.724310,90.167980
0.000980,899.811190,90.236970
0.000510,899.864140,90.193520
0.000350,899.835770,90.223580
0.000900,899.751330,90.192140
0.000950,899.888550,90.182870
0.000590,899.828650,90.178790
0.000380,899.853350,90.246930
0.000720,899.874860,90.229210
0.000360,899.845290,90.223050
0.000500,899.718410,90.179500
0.000620,899.837480,90.223470
0.000440,899.720760,90.241470
0.000630,899.884140,90.206700
0.000460,899.795630,90.227510
0.000310,899.759440,90.206200
0.000960,899.825030,90.225970
0.000980,899.828790,90.166870
0.000380,899.898510,90.193540
0.000890,899.727880,90.228570
0.000340,899.870560,90.244700
0.000850,899.882190,90.166650
0.000660,899.797550,90.214500
0.000550,899.712010,90.200770
0.000870,899.739840,90.205870
0.000770,899.814270,90.237890
0.000710,899.704120,90.204490
0.000680,899.728620,90.201340
0.000670,899.758620,90.171310
0.000400,899.848910,90.192490
0.000320,899.728100,90.197810
0.000470,899.868620,90.157090
0.000640,899.807630,90.218490
0.000930,899.828630,90.181280
0.000970,899.703820,90.169490
0.000330,899.703280,90.246020
0.000870,899.885350,90.237510
0.000320,899.756290,90.215330
0.000580,899.858980,90.199970
0.000350,899.734190,90.215900
0.000950,899.737960,90.206850
0.000530,899.776770,90.204600
0.000950,899.794840,90.228300
0.000720,899.798840,90.175380
0.000730,899.872670,90.239800
0.000840,899.751810,90.196980
0.000770,899.764500,90.193840
0.000980,899.759150,90.212040
0.000440,899.740390,90.179950
0.000580,899.893480,90.176940
0.000600,899.738880,90.220610
0.000770,899.851630,90.216790
0.000570,899.801040,90.195520
0.000710,899.803290,90.216730
0.000840,899.896790,90.185020
0.000690,899.827490,90.219880
0.000890,899.825300,90.240610
0.000630,899.771670,90.189080
0.000450,899.788220,90.219310
0.000820,899.811940,90.232500
0.000480,899.850150,90.168230
0.000630,899.808170,90.213090
0.000370,899.739540,90.167940
0.000750,899.742750,90.188550
0.000420,899.858490,90.183210
0.000320,899.764420,90.215880
0.000320,899.722760,90.153550
0.000820,899.727100,90.206860
0.000880,899.835960,90.169500
0.000570,899.833020,90.185140
0.000630,899.790910,90.210540
0.000820,899.787830,90.232750
0.000450,899.804280,90.150150
0.000330,899.792370,90.218480
0.000510,899.812400,90.187960
0.000980,899.743540,90.212430
0.000750,899.718780,90.150200
0.000880,899.833200,90.225600
0.000330,899.806720,90.164870
0.000620,899.832330,90.245470
0.000580,899.754820,90.180500
0.000560,899.761180,90.187640
0.000560,899.799180,90.156420
0.000540,899.895800,90.232470
0.000430,899.881760,90.192760
0.000890,899.808280,90.215210
0.000810,899.766740,90.171230
0.000510,899.839840,90.187840
0.000600,899.796130,90.203930
0.000420,899.860470,90.243910
0.000550,899.871310,90.193990
0.000440,899.765990,90.174530
0.000370,899.700850,90.162850
0.000930,899.856840,90.150280
0.000360,899.840130,90.213540
0.000610,899.858220,90.232630
0.000650,899.883750,90.204180
0.000790,899.783790,90.215030
0.000670,899.899220,90.154720
0.000740,899.702460,90.219380
0.000600,899.857230,90.162740
0.000820,899.862960,90.239810
0.000620,899.812690,90.175520
0.000420,899.825710,90.167310
0.000520,899.862260,90.193390
0.000870,899.862850,90.246720
0.000930,899.829560,90.197380
0.000500,899.783890,90.201610
0.000540,899.731700,90.246330
0.000400,899.869920,90.241510
0.000830,899.804110,90.223520
0.000720,899.717020,90.155280
0.000350,899.768480,90.178060
0.000660,899.747830,90.210970
0.000730,899.829850,90.223310
0.000700,899.869790,90.177080
0.000490,899.783640,90.190480
0.000450,899.728070,90.218070
0.000540,899.890380,90.163810
0.000890,899.721600,90.234340
0.000550,899.707240,90.240810
0.000550,899.811640,90.181800
0.000450,899.821970,90.157410
0.000630,899.885970,90.158230
0.000350,899.751380,90.246760
0.000330,899.776320,90.159020
0.000670,899.823550,90.167210
0.000900,899.790960,90.169410
0.000530,899.738130,90.245950
0.000770,899.895840,90.167010
0.000950,899.722010,90.239300
0.000460,899.739800,90.235430
0.000320,899.756920,90.160650
0.001000,899.887300,90.156880
0.000450,899.830510,90.165200
0.000730,899.872110,90.154370
0.000620,899.896360,90.246490
0.000390,899.758730,90.199300
0.000720,899.878090,90.211320
0.000480,899.842280,90.179940
0.000840,899.806700,90.200140
0.000350,899.791770,90.208720
0.000770,899.827230,90.227900
0.000560,899.855030,90.242260
0.000440,899.888780,90.184480
0.000980,899.888900,90.214630
0.000620,899.814920,90.155320
0.000830,899.873050,90.217260
0.000690,899.764450,90.247510
0.000500,899.881180,90.154260
0.000340,899.848030,90.236290
0.000580,899.784270,90.206340
0.000400,899.783330,90.185580
0.000640,899.813860,90.159980
0.000940,899.817550,90.221360
0.000950,899.701240,90.230520
0.000410,899.878100,90.185140
0.000850,899.746780,90.189810
0.000360,899.817890,90.233560
0.000900,899.713610,90.179850
0.000800,899.874310,90.190940
0.000500,899.776140,90.231100
0.000550,899.838440,90.225770
0.000580,899.891290,90.157810
0.000650,899.868890,90.202710
0.000490,899.762180,90.159440
0.000380,899.880430,90.169740
0.000560,899.874290,90.244280
0.000630,899.718350,90.240120
0.000640,899.791070,90.226860
0.000910,899.835970,90.183000
0.000330,899.897820,90.220100
0.000450,899.748890,90.213640
0.000890,899.825520,90.217490
0.000570,899.829980,90.191770
0.000690,899.753430,90.243810
0.000860,899.800850,90.244140
0.000710,899.857650,90.150310
0.000400,899.851140,90.189310
0.000460,899.814910,90.169220
0.000420,899.732710,90.153430
0.000980,899.816490,90.186340
0.000750,899.823350,90.197640
0.000800,899.726250,90.182580
0.000640,899.773150,90.167750
0.000960,899.888870,90.235360
0.000470,899.718690,90.152340
0.000760,899.715390,90.160430
0.000330,899.867300,90.209500
0.000500,899.842450,90.192260
0.000400,899.829800,90.168500
0.000780,899.873640,90.197530
0.000460,899.787010,90.182150
0.000390,899.804040,90.211040
0.000980,899.801960,90.175380
0.000300,899.714340,90.242630
0.000460,899.783380,90.202780
0.000310,899.870990,90.210710
0.000460,899.783850,90.164090
0.000920,899.701720,90.167830
0.000580,899.850270,90.210260
0.000820,899.855670,90.194400
0.000700,899.712190,90.179320
0.000430,899.863140,90.194690
0.000630,899.781570,90.213100
0.000430,899.789680,90.192820
0.000750,899.794610,90.175960
0.000320,899.787200,90.186720
0.000960,899.709120,90.217160
0.000670,899.894380,90.154100
0.000710,899.853240,90.201830
0.000950,899.823570,90.173160
0.000670,899.862390,90.217720
0.000440,899.740290,90.174630
0.000600,899.889320,90.216890
0.000990,899.838580,90.157280
0.000350,899.865360,90.197080
0.000770,899.798170,90.249180
0.000800,899.753540,90.167030
0.000880,899.876870,90.203150
0.000730,899.753100,90.233880
0.000390,899.864200,90.165580
0.000700,899.787020,90.166940
0.000630,899.831540,90.217050
0.000340,899.731330,90.166160
0.000550,899.731920,90.203620
0.000430,899.862720,90.164680
0.000540,899.831570,90.158340
0.000370,899.705430,90.240230
0.000680,899.763530,90.211080
0.000520,899.825110,90.243310
0.000650,899.786090,90.185180
0.000910,899.797170,90.241540
0.000960,899.877510,90.186950
0.000740,899.887950,90.193760
0.000440,899.861640,90.171960
0.000990,899.708300,90.217860
0.000540,899.883650,90.202250
0.000580,899.809820,90.192560
0.000660,899.745700,90.244590
0.000390,899.866670,90.218540
0.000640,899.783000,90.235660
0.000530,899.859010,90.201080
0.000810,899.897400,90.233460
0.000820,899.717380,90.224350
0.000470,899.763360,90.223500
0.000910,899.823300,90.240560
0.000320,899.799950,90.162350
0.000700,899.779920,90.236850
0.000980,899.793380,90.167850
0.000850,899.727810,90.197360
0.000550,899.843780,90.241790
0.000740,899.891900,90.218930
0.000720,899.701320,90.242400
0.000620,899.763190,90.205430
0.000670,899.853910,90.199820
0.000840,899.728130,90.172760
0.000500,899.852050,90.208720
0.000370,899.714310,90.151250
0.000400,899.798350,90.227980
0.000830,899.821870,90.162950
0.000600,899.724300,90.223100
0.000410,899.844110,90.153440
0.000840,899.847390,90.190560
0.000970,899.846630,90.173560
0.000660,899.753800,90.204490
0.000400,899.742340,90.234360
0.000600,899.775680,90.227440
0.000480,899.844840,90.204340
0.000850,899.895840,90.187650
0.000820,899.725800,90.235260
0.000510,899.880650,90.220820
0.000980,899.870650,90.242870
0.000560,899.736320,90.192450
0.000440,899.797000,90.151680
0.000320,899.757350,90.207520
0.000690,899.761500,90.152440
0.000830,899.804870,90.201090
0.000630,899.833820,90.217040
0.000850,899.809370,90.157760
0.000370,899.760430,90.233880
0.000770,899.849800,90.236820
0.000950,899.779810,90.218540
0.000550,899.890300,90.159350
0.000860,899.703020,90.182430
0.000610,899.846870,90.221740
0.000720,899.818070,90.156450
0.000560,899.870000,90.216390
0.000340,899.822210,90.241910
0.000750,899.870670,90.225060
0.000810,899.873910,90.150570
0.000980,899.867850,90.169460
0.000890,899.895700,90.162690
0.000810,899.858880,90.172170
0.000600,899.823860,90.157910
0.000350,899.726260,90.216540
0.000590,899.704160,90.246120
0.000550,899.882610,90.166440
0.000390,899.777110,90.174860
0.000510,899.737120,90.150820
0.000520,899.820070,90.188710
0.000520,899.854220,90.203580
0.000340,899.776660,90.181630
0.000550,899.889320,90.232960
0.000350,899.785980,90.177960
0.000390,899.748850,90.232900
0.000630,899.834990,90.222040
0.000680,899.879690,90.166890
0.000960,899.895100,90.192070
0.000540,899.832250,90.227570
0.000390,899.775750,90.213320
0.000530,899.875660,90.225440
0.000980,899.840360,90.204650
0.000760,899.800490,90.181060
0.000760,899.820860,90.237590
0.000470,899.747260,90.218340
0.000640,899.701940,90.164980
0.000310,899.746970,90.210070
0.000750,899.817220,90.164960
0.000620,899.771150,90.176420
0.000790,899.717920,90.150350
0.000650,899.842990,90.153910
0.000840,899.778910,90.222600
0.000420,899.762830,90.204290
0.000320,899.753390,90.184500
0.000970,899.709460,90.214790
0.000410,899.726370,90.151550
0.000620,899.757520,90.244240
0.000640,899.773640,90.237370
0.000400,899.880530,90.184640
0.000580,899.833030,90.203040
0.000700,899.888700,90.220580
0.000640,899.722340,90.212840
0.000820,899.798930,90.241650
0.000340,899.862830,90.227140
0.000670,899.710360,90.179180
0.000500,899.786890,90.156510
0.000760,899.735230,90.240170
0.000540,899.878220,90.219820
0.001000,899.832960,90.173730
0.000880,899.800210,90.158760
0.000900,899.791570,90.218560
0.000920,899.838550,90.192970
0.000890,899.806670,90.201030
0.000480,899.752470,90.182910
0.000420,899.775160,90.157950
0.000890,899.743190,90.213510
0.000470,899.868130,90.158130
0.000550,899.767430,90.227710
0.000420,899.722870,90.208790
0.000340,899.807320,90.198580
0.000920,899.839100,90.206130
0.000510,899.838640,90.174850
0.000570,899.781450,90.180030
0.000620,899.862680,90.193360
0.000460,899.764350,90.197910
0.000920,899.849770,90.162770
0.000790,899.764750,90.171610
0.000760,899.757850,90.168490
0.000380,899.831050,90.228240
0.000750,899.795790,90.244260
0.000660,899.730490,90.222990
0.000790,899.715550,90.154770
0.000660,899.809890,90.206850
0.000480,899.795390,90.230710
0.000690,899.772420,90.225230
0.000420,899.838410,90.158360
0.000340,899.848110,90.212180
0.000360,899.873800,90.232220
0.000320,899.870560,90.151270
0.000440,899.780400,90.196160
0.000740,899.875400,90.161410
0.000450,899.868400,90.156500
0.000330,899.849910,90.195910
0.000710,899.790920,90.248600
0.000710,899.832760,90.179550
0.000800,899.747180,90.166120
0.000430,899.788020,90.194990
0.000690,899.709040,90.217580
0.000570,899.762540,90.173170
0.000680,899.897040,90.214750
0.000840,899.853980,90.211860
0.000650,899.726640,90.159510
0.000610,899.881450,90.160380
0.000890,899.874120,90.189400
0.000520,899.810860,90.244040
0.000360,899.710240,90.197690
0.000800,899.812750,90.155590
0.000860,899.785200,90.159510
0.000740,899.888880,90.222540
0.000580,899.827750,90.154090
0.000330,899.883840,90.154020
0.000980,899.714050,90.165540
0.000780,899.725000,90.184450
0.000590,899.835840,90.185670
0.000900,899.774580,90.191590
0.000800,899.879120,90.150220
0.000710,899.714640,90.201660
0.000750,899.700390,90.210090
0.000650,899.794480,90.150750
0.000420,899.734920,90.170330
0.000570,899.704300,90.211700
0.000350,899.827650,90.176490
0.000870,899.824630,90.185220
0.000700,899.885290,90.233340
0.000910,899.774350,90.224750
0.000630,899.860420,90.205160
0.000770,899.820100,90.155250
0.001000,899.741740,90.164880
0.000380,899.816220,90.207600
0.000700,899.888820,90.183200
0.000990,899.753060,90.237270
0.000820,899.856860,90.151870
0.000370,899.797770,90.231750
0.000720,899.711620,90.222680
0.000630,899.711020,90.172930
0.000670,899.778910,90.242510
0.000790,899.766360,90.174020
0.000630,899.874430,90.240810
0.000730,899.768990,90.210210
0.000940,899.739420,90.180320
0.000660,899.773870,90.242310
0.001000,899.891620,90.219010
0.000310,899.794860,90.157690
0.000440,899.745480,90.152260
0.000440,899.753120,90.205720
0.000620,899.854670,90.173270
0.000540,899.871940,90.210850
0.000610,899.849260,90.221730
0.000640,899.756030,90.156300
0.000890,899.859610,90.174620
0.000440,899.854880,90.240370
0.000330,899.893820,90.166030
0.000590,899.735910,90.160940
0.000360,899.795700,90.212480
0.000760,899.757340,90.225540
0.000760,899.879500,90.209720
0.000980,899.816760,90.211430
0.000780,899.834070,90.211390
0.000480,899.757170,90.158510
0.000670,899.850240,90.212220
0.000960,899.726600,90.232210
0.000450,899.766460,90.220010
0.000890,899.888230,90.167440
0.000640,899.835520,90.246600
0.000420,899.815800,90.169330
0.000440,899.723710,90.211890
0.000500,899.744260,90.177970
0.000970,899.763400,90.247700
0.000690,899.871140,90.210630
0.000600,899.812010,90.226900
0.000470,899.782400,90.199410
0.000330,899.796190,90.230980
0.000310,899.742170,90.249030
0.000390,899.730070,90.209100
0.000750,899.811110,90.229080
0.000990,899.895900,90.168730
0.000960,899.848780,90.212380
0.000370,899.775580,90.225670
0.000980,899.791950,90.199470
0.000810,899.727510,90.216870
0.000430,899.746870,90.196620
0.000360,899.754490,90.175200
0.000380,899.700370,90.170380
0.000940,899.793760,90.223610
0.000380,899.727100,90.205950
0.000760,899.788960,90.235480
0.000840,899.727470,90.238270
0.000320,899.708460,90.199890
0.000460,899.713500,90.224930
0.000950,899.777160,90.173680
0.000980,899.888150,90.187150
